median_income,house_value
4.047399999999999665e+00,2.805000000000000160e+00
4.727500000000000036e+00,2.930000000000000160e+00
2.715300000000000047e+00,2.333000000000000185e+00
2.898099999999999898e+00,2.298000000000000043e+00
5.276900000000000368e+00,2.411000000000000032e+00
3.110700000000000021e+00,2.479000000000000092e+00
5.047699999999999854e+00,2.924999999999999822e+00
2.657300000000000217e+00,2.528000000000000025e+00
4.052399999999999558e+00,2.138999999999999790e+00
4.065299999999999692e+00,2.342000000000000082e+00
4.276200000000000223e+00,3.100999999999999979e+00
3.605300000000000171e+00,3.458000000000000185e+00
3.642900000000000027e+00,3.326000000000000068e+00
4.728699999999999903e+00,3.399999999999999911e+00
4.536999999999999922e+00,3.459000000000000075e+00
4.437500000000000000e+00,3.275999999999999801e+00
3.656299999999999883e+00,3.447000000000000064e+00
3.625000000000000000e+00,2.649999999999999911e+00
3.368199999999999861e+00,2.351999999999999869e+00
4.579500000000000348e+00,2.628000000000000114e+00
5.841499999999999915e+00,2.833000000000000185e+00
4.241399999999999615e+00,2.847999999999999865e+00
3.745499999999999829e+00,2.474000000000000199e+00
5.035999999999999588e+00,2.966000000000000192e+00
5.643699999999999939e+00,3.120000000000000107e+00
4.325000000000000178e+00,2.470000000000000195e+00
4.140600000000000058e+00,2.741000000000000103e+00
5.395500000000000185e+00,2.822999999999999954e+00
5.066200000000000259e+00,3.315999999999999837e+00
2.704200000000000159e+00,2.866000000000000103e+00
7.857499999999999929e+00,4.246000000000000441e+00
6.633099999999999774e+00,2.833000000000000185e+00
5.176499999999999879e+00,3.446000000000000174e+00
5.626599999999999824e+00,3.205000000000000071e+00
7.665899999999999714e+00,4.269000000000000128e+00
5.307699999999999640e+00,3.513999999999999790e+00
3.962499999999999911e+00,2.882000000000000117e+00
6.585799999999999876e+00,3.467000000000000082e+00
5.649399999999999977e+00,3.762000000000000011e+00
4.167399999999999771e+00,2.140000000000000124e+00
3.629399999999999959e+00,2.399999999999999911e+00
5.082200000000000273e+00,3.274999999999999911e+00
5.110400000000000276e+00,2.781000000000000139e+00
3.661999999999999922e+00,2.119000000000000217e+00
3.926499999999999879e+00,2.369000000000000217e+00
4.923600000000000421e+00,2.379999999999999893e+00
4.675799999999999734e+00,2.641999999999999904e+00
5.200000000000000178e+00,2.487000000000000099e+00
5.512100000000000222e+00,2.646999999999999797e+00
5.289399999999999658e+00,3.327999999999999847e+00
2.812500000000000000e+00,2.912999999999999812e+00
4.520800000000000374e+00,2.306999999999999940e+00
4.966199999999999726e+00,2.584999999999999964e+00
4.920499999999999652e+00,2.404999999999999805e+00
4.583300000000000374e+00,3.088000000000000078e+00
4.562500000000000000e+00,2.535000000000000142e+00
6.019599999999999618e+00,2.551000000000000156e+00
4.103299999999999947e+00,2.810000000000000053e+00
7.981900000000000439e+00,3.970000000000000195e+00
5.635799999999999699e+00,2.821000000000000174e+00
5.006199999999999761e+00,2.319999999999999840e+00
6.428499999999999659e+00,3.373000000000000220e+00
5.642699999999999605e+00,3.200000000000000178e+00
5.071399999999999686e+00,2.556000000000000050e+00
5.738500000000000156e+00,2.403999999999999915e+00
4.684499999999999886e+00,2.500000000000000000e+00
5.460899999999999643e+00,2.636000000000000121e+00
6.808799999999999741e+00,2.833000000000000185e+00
5.146099999999999675e+00,2.672000000000000153e+00
5.467500000000000249e+00,2.611000000000000210e+00
3.562500000000000000e+00,2.552000000000000046e+00
6.079100000000000392e+00,3.165000000000000036e+00
5.500000000000000000e+00,2.317000000000000171e+00
3.889299999999999979e+00,2.185999999999999943e+00
3.804699999999999971e+00,2.047000000000000153e+00
3.893600000000000172e+00,2.258999999999999897e+00
2.863599999999999923e+00,2.403000000000000025e+00
5.288700000000000401e+00,2.645000000000000018e+00
4.706900000000000084e+00,2.347999999999999865e+00
4.261400000000000077e+00,2.688000000000000167e+00
6.093600000000000350e+00,3.653999999999999915e+00
5.392199999999999882e+00,3.028999999999999915e+00
4.155400000000000205e+00,3.130999999999999783e+00
4.164500000000000313e+00,2.818999999999999950e+00
5.817800000000000082e+00,2.673999999999999932e+00
5.689499999999999780e+00,2.890000000000000124e+00
5.847900000000000098e+00,2.633000000000000007e+00
5.208800000000000097e+00,2.408999999999999808e+00
2.681799999999999962e+00,1.848999999999999977e+00
2.703100000000000058e+00,1.758000000000000007e+00
2.638599999999999834e+00,1.776000000000000023e+00
3.280600000000000183e+00,1.641999999999999904e+00
2.225900000000000212e+00,1.125000000000000000e+00
2.329299999999999926e+00,2.158999999999999808e+00
3.680200000000000138e+00,1.524000000000000021e+00
2.741099999999999870e+00,1.125000000000000000e+00
2.676299999999999901e+00,1.911000000000000032e+00
4.362099999999999866e+00,1.733999999999999986e+00
2.600000000000000089e+00,1.727999999999999980e+00
3.695300000000000029e+00,1.925999999999999934e+00
2.802400000000000002e+00,1.278999999999999915e+00
4.520800000000000374e+00,1.881000000000000005e+00
4.341899999999999871e+00,1.762999999999999901e+00
5.336299999999999599e+00,2.128000000000000114e+00
2.371500000000000163e+00,2.279999999999999805e+00
3.968799999999999883e+00,2.495999999999999996e+00
4.144400000000000084e+00,1.784000000000000030e+00
2.397100000000000009e+00,8.750000000000000000e-01
3.196400000000000130e+00,1.858000000000000096e+00
2.776800000000000157e+00,1.786000000000000032e+00
4.775000000000000355e+00,1.919000000000000039e+00
4.385100000000000442e+00,1.604000000000000092e+00
3.924999999999999822e+00,1.661000000000000032e+00
5.605800000000000338e+00,2.326999999999999957e+00
4.500000000000000000e+00,2.358000000000000096e+00
6.290700000000000180e+00,2.531000000000000139e+00
5.707799999999999763e+00,2.169999999999999929e+00
5.070899999999999963e+00,1.764000000000000012e+00
4.594299999999999606e+00,1.235000000000000098e+00
3.383300000000000196e+00,1.151999999999999913e+00
3.900900000000000034e+00,1.786000000000000032e+00
3.104200000000000070e+00,1.830999999999999961e+00
4.236100000000000421e+00,1.794999999999999929e+00
4.258899999999999686e+00,1.909999999999999920e+00
5.022499999999999964e+00,2.228000000000000203e+00
2.565199999999999925e+00,1.653000000000000025e+00
3.710199999999999942e+00,1.774999999999999911e+00
5.514499999999999957e+00,2.193999999999999950e+00
3.138199999999999878e+00,1.397000000000000020e+00
4.479199999999999626e+00,2.125000000000000000e+00
4.116500000000000270e+00,1.649000000000000021e+00
3.134999999999999787e+00,2.314000000000000057e+00
4.378199999999999648e+00,1.758000000000000007e+00
4.825000000000000178e+00,1.810000000000000053e+00
7.298199999999999577e+00,3.430000000000000160e+00
5.208800000000000097e+00,2.314000000000000057e+00
5.806799999999999962e+00,2.638999999999999790e+00
4.931799999999999962e+00,2.624000000000000110e+00
5.613999999999999879e+00,2.233000000000000096e+00
7.375000000000000000e+00,3.383999999999999897e+00
8.187099999999999156e+00,5.000009999999999621e+00
7.270699999999999719e+00,3.552999999999999936e+00
7.544299999999999784e+00,3.483999999999999986e+00
7.067099999999999937e+00,3.782000000000000028e+00
6.681300000000000239e+00,2.778000000000000025e+00
5.634500000000000064e+00,2.310000000000000053e+00
6.663299999999999557e+00,2.837000000000000188e+00
6.679999999999999716e+00,3.595000000000000195e+00
5.681700000000000195e+00,2.241999999999999993e+00
4.809199999999999697e+00,2.173999999999999932e+00
4.702700000000000102e+00,2.275999999999999801e+00
5.533599999999999852e+00,2.419000000000000039e+00
6.274200000000000443e+00,2.412999999999999812e+00
5.630600000000000271e+00,2.862000000000000099e+00
4.976899999999999658e+00,1.864999999999999991e+00
5.784299999999999997e+00,2.099000000000000199e+00
4.504500000000000171e+00,1.645000000000000018e+00
4.817300000000000360e+00,2.355999999999999872e+00
5.524799999999999933e+00,2.355999999999999872e+00
5.054299999999999571e+00,2.319999999999999840e+00
5.114899999999999558e+00,2.357000000000000206e+00
6.466400000000000148e+00,2.714999999999999858e+00
5.939899999999999736e+00,2.419000000000000039e+00
4.909699999999999953e+00,2.410000000000000142e+00
6.715900000000000425e+00,3.626999999999999780e+00
6.233999999999999986e+00,2.922000000000000153e+00
6.645500000000000185e+00,3.025999999999999801e+00
7.126699999999999591e+00,2.778999999999999915e+00
6.146300000000000097e+00,3.354999999999999982e+00
2.505199999999999871e+00,1.336999999999999966e+00
5.641099999999999781e+00,2.947000000000000064e+00
4.336500000000000021e+00,2.209999999999999964e+00
4.092900000000000205e+00,1.649999999999999911e+00
4.114600000000000257e+00,1.600999999999999979e+00
3.676499999999999879e+00,1.635999999999999899e+00
3.205200000000000049e+00,1.790000000000000036e+00
3.450899999999999856e+00,1.824000000000000066e+00
4.842399999999999594e+00,1.953000000000000069e+00
4.467100000000000293e+00,1.725999999999999979e+00
4.375000000000000000e+00,1.854999999999999982e+00
5.229700000000000237e+00,1.927999999999999936e+00
5.101700000000000124e+00,2.407000000000000028e+00
4.250000000000000000e+00,1.629000000000000004e+00
4.633300000000000196e+00,1.735999999999999988e+00
4.209800000000000431e+00,1.933999999999999941e+00
4.086999999999999744e+00,1.824999999999999956e+00
3.562500000000000000e+00,1.945000000000000062e+00
2.555099999999999927e+00,1.820999999999999952e+00
2.799999999999999822e+00,1.532999999999999918e+00
2.576900000000000190e+00,1.375000000000000000e+00
2.203100000000000058e+00,1.639999999999999902e+00
2.756200000000000205e+00,1.600999999999999979e+00
2.689400000000000013e+00,1.822000000000000064e+00
3.330600000000000005e+00,2.103000000000000203e+00
2.319900000000000073e+00,1.401000000000000023e+00
3.046600000000000197e+00,1.596000000000000085e+00
3.719800000000000217e+00,1.286000000000000032e+00
4.045200000000000351e+00,2.059000000000000163e+00
4.489600000000000257e+00,1.568000000000000060e+00
3.562500000000000000e+00,2.017999999999999794e+00
5.241500000000000270e+00,2.865000000000000213e+00
5.559199999999999697e+00,2.298999999999999932e+00
4.553300000000000125e+00,2.099000000000000199e+00
5.108200000000000074e+00,1.957999999999999963e+00
3.222199999999999953e+00,1.848000000000000087e+00
4.250000000000000000e+00,2.091000000000000192e+00
3.227899999999999991e+00,1.824000000000000066e+00
3.857099999999999973e+00,1.875000000000000000e+00
4.161500000000000199e+00,2.148000000000000131e+00
4.044599999999999973e+00,1.963000000000000078e+00
3.198199999999999932e+00,1.717000000000000082e+00
4.231200000000000294e+00,1.838000000000000078e+00
3.714300000000000157e+00,1.786000000000000032e+00
4.416699999999999626e+00,2.152000000000000135e+00
5.109899999999999665e+00,2.130999999999999783e+00
4.038499999999999979e+00,1.675999999999999934e+00
3.718799999999999883e+00,1.614999999999999991e+00
3.721400000000000041e+00,1.679000000000000048e+00
7.455899999999999750e+00,4.565000000000000391e+00
6.100799999999999557e+00,2.862000000000000099e+00
5.494900000000000340e+00,3.307999999999999829e+00
1.232920000000000016e+01,4.166999999999999815e+00
6.846199999999999619e+00,3.209000000000000075e+00
7.286100000000000243e+00,3.279999999999999805e+00
5.377399999999999736e+00,3.255999999999999783e+00
7.581299999999999706e+00,3.741000000000000103e+00
4.909099999999999575e+00,2.596999999999999975e+00
6.057000000000000384e+00,2.467999999999999972e+00
4.518699999999999939e+00,1.635000000000000009e+00
5.542900000000000382e+00,2.690999999999999837e+00
7.105000000000000426e+00,2.738999999999999879e+00
6.786699999999999733e+00,2.737000000000000099e+00
6.958400000000000141e+00,3.516000000000000014e+00
6.150400000000000311e+00,2.684000000000000163e+00
3.715300000000000047e+00,2.298000000000000043e+00
5.422500000000000320e+00,2.580999999999999961e+00
5.832200000000000273e+00,2.766000000000000014e+00
6.109099999999999753e+00,3.294000000000000039e+00
7.054400000000000226e+00,3.206999999999999851e+00
6.867700000000000138e+00,2.884999999999999787e+00
5.716000000000000192e+00,3.483000000000000096e+00
3.762199999999999989e+00,1.500000000000000000e+00
1.736099999999999977e+00,5.000009999999999621e+00
1.093800000000000106e+00,1.875000000000000000e+00
3.574500000000000011e+00,3.337000000000000188e+00
7.073500000000000121e+00,3.355999999999999872e+00
5.868599999999999817e+00,1.810999999999999943e+00
4.375000000000000000e+00,4.250000000000000000e+00
5.339999999999999858e+00,2.573999999999999844e+00
5.769499999999999851e+00,2.713999999999999968e+00
6.095900000000000318e+00,2.726999999999999869e+00
5.872099999999999653e+00,2.677999999999999936e+00
6.522599999999999731e+00,2.584999999999999964e+00
6.684199999999999697e+00,2.653000000000000025e+00
5.596799999999999997e+00,2.431999999999999940e+00
5.507299999999999862e+00,1.788999999999999924e+00
5.609600000000000364e+00,1.991000000000000103e+00
6.125600000000000378e+00,2.669000000000000039e+00
7.386099999999999888e+00,2.669999999999999929e+00
6.500399999999999956e+00,2.636000000000000121e+00
6.608600000000000030e+00,2.994000000000000217e+00
5.082099999999999618e+00,2.654999999999999805e+00
8.667500000000000426e+00,4.410000000000000142e+00
7.853200000000000180e+00,4.227999999999999758e+00
3.388399999999999856e+00,2.458000000000000185e+00
5.665099999999999802e+00,2.040999999999999925e+00
6.289200000000000124e+00,2.541999999999999815e+00
7.309000000000000163e+00,3.678999999999999826e+00
6.441900000000000404e+00,2.645000000000000018e+00
5.668300000000000338e+00,2.487000000000000099e+00
4.380700000000000038e+00,2.269000000000000128e+00
6.622700000000000031e+00,2.648000000000000131e+00
5.696500000000000341e+00,2.611000000000000210e+00
5.272199999999999775e+00,1.868999999999999995e+00
4.471199999999999619e+00,1.439999999999999947e+00
5.305699999999999861e+00,2.263999999999999790e+00
5.399399999999999977e+00,2.379000000000000004e+00
1.037979999999999947e+01,5.000009999999999621e+00
1.097220000000000084e+01,5.000009999999999621e+00
4.750000000000000000e+00,2.544000000000000039e+00
6.709299999999999820e+00,3.112000000000000099e+00
1.500009999999999977e+01,5.000009999999999621e+00
3.842099999999999849e+00,2.206999999999999851e+00
5.606200000000000294e+00,2.267999999999999794e+00
6.617600000000000371e+00,2.762000000000000011e+00
5.606300000000000061e+00,3.205000000000000071e+00
4.138899999999999579e+00,1.741000000000000103e+00
5.634400000000000297e+00,2.286999999999999922e+00
7.719699999999999562e+00,2.250000000000000000e+00
3.261699999999999822e+00,2.521999999999999797e+00
4.779399999999999871e+00,2.258000000000000007e+00
5.036200000000000010e+00,2.551000000000000156e+00
5.080799999999999983e+00,2.125000000000000000e+00
4.830400000000000027e+00,2.249000000000000110e+00
2.981700000000000017e+00,2.250000000000000000e+00
3.385899999999999910e+00,1.580000000000000071e+00
4.517900000000000027e+00,1.125000000000000000e+00
3.489599999999999813e+00,2.266999999999999904e+00
5.391200000000000436e+00,2.353000000000000203e+00
4.814499999999999780e+00,2.306999999999999940e+00
4.065500000000000114e+00,2.267999999999999794e+00
3.761400000000000077e+00,1.375000000000000000e+00
2.970600000000000129e+00,8.129999999999999449e-01
3.661900000000000155e+00,2.323999999999999844e+00
5.914500000000000313e+00,2.369000000000000217e+00
3.143899999999999917e+00,4.749999999999999778e-01
5.796199999999999797e+00,2.298000000000000043e+00
5.293700000000000294e+00,2.379999999999999893e+00
5.879199999999999982e+00,2.555000000000000160e+00
4.506199999999999761e+00,2.193000000000000060e+00
5.422799999999999621e+00,2.641000000000000014e+00
3.181200000000000028e+00,8.750000000000000000e-01
4.762500000000000178e+00,1.375000000000000000e+00
4.704900000000000304e+00,1.125000000000000000e+00
3.375000000000000000e+00,6.750000000000000444e-01
3.215300000000000047e+00,1.997000000000000108e+00
3.156299999999999883e+00,1.375000000000000000e+00
3.035699999999999843e+00,2.083000000000000185e+00
3.562500000000000000e+00,2.085999999999999854e+00
2.772699999999999942e+00,2.355999999999999872e+00
3.106500000000000039e+00,2.341000000000000192e+00
3.037500000000000089e+00,2.185000000000000053e+00
4.575000000000000178e+00,2.153999999999999915e+00
4.671899999999999942e+00,2.520999999999999908e+00
5.094199999999999839e+00,2.174999999999999822e+00
4.242200000000000415e+00,2.375000000000000000e+00
6.057299999999999685e+00,2.544999999999999929e+00
6.011599999999999611e+00,2.712000000000000188e+00
4.227299999999999613e+00,2.698999999999999844e+00
4.283699999999999619e+00,2.645000000000000018e+00
3.519899999999999807e+00,2.613999999999999879e+00
6.319099999999999717e+00,2.583000000000000185e+00
4.575000000000000178e+00,2.475999999999999979e+00
4.562500000000000000e+00,2.427000000000000046e+00
5.705899999999999750e+00,2.871999999999999886e+00
7.854300000000000281e+00,2.818999999999999950e+00
5.086599999999999788e+00,2.545999999999999819e+00
4.676099999999999923e+00,2.983000000000000096e+00
4.909099999999999575e+00,2.702999999999999847e+00
3.204800000000000093e+00,2.617999999999999883e+00
5.500000000000000000e+00,2.822000000000000064e+00
3.549100000000000144e+00,2.611000000000000210e+00
4.397100000000000009e+00,2.388999999999999790e+00
4.542699999999999960e+00,1.983999999999999986e+00
4.375000000000000000e+00,2.121999999999999886e+00
4.562500000000000000e+00,2.399999999999999911e+00
4.632799999999999585e+00,2.870999999999999996e+00
4.956199999999999939e+00,2.387000000000000011e+00
4.536800000000000388e+00,3.073999999999999844e+00
3.962499999999999911e+00,2.629000000000000004e+00
3.924999999999999822e+00,2.512999999999999901e+00
3.668200000000000127e+00,2.661000000000000032e+00
3.924999999999999822e+00,2.870999999999999996e+00
5.201900000000000190e+00,2.798999999999999932e+00
3.281299999999999883e+00,2.443999999999999950e+00
3.166700000000000070e+00,2.315999999999999837e+00
2.371300000000000185e+00,2.439999999999999947e+00
3.611800000000000122e+00,2.354999999999999982e+00
3.333299999999999930e+00,2.379000000000000004e+00
4.265600000000000058e+00,2.361000000000000210e+00
3.142900000000000027e+00,2.865000000000000213e+00
3.423299999999999788e+00,2.293000000000000149e+00
3.732099999999999973e+00,2.500000000000000000e+00
3.681799999999999962e+00,2.576000000000000068e+00
4.750000000000000000e+00,2.511000000000000121e+00
5.017500000000000071e+00,2.460999999999999854e+00
3.170199999999999907e+00,2.560999999999999943e+00
2.354699999999999793e+00,2.758999999999999897e+00
4.760399999999999743e+00,2.947000000000000064e+00
4.213599999999999568e+00,2.883000000000000007e+00
4.066699999999999982e+00,2.769000000000000128e+00
4.445299999999999585e+00,2.553999999999999826e+00
5.791000000000000369e+00,2.540999999999999925e+00
5.387299999999999756e+00,2.883000000000000007e+00
3.437500000000000000e+00,2.525999999999999801e+00
3.781299999999999883e+00,2.478000000000000203e+00
6.371599999999999930e+00,3.305000000000000160e+00
6.138799999999999812e+00,3.024000000000000021e+00
5.272999999999999687e+00,3.156000000000000139e+00
5.150599999999999845e+00,3.020999999999999908e+00
5.121000000000000441e+00,2.875999999999999890e+00
5.956699999999999662e+00,2.943000000000000060e+00
4.836500000000000021e+00,3.138999999999999790e+00
3.941699999999999982e+00,2.858000000000000096e+00
6.409500000000000419e+00,3.358999999999999986e+00
5.148299999999999876e+00,3.419999999999999929e+00
5.357000000000000206e+00,3.552000000000000046e+00
4.253099999999999881e+00,2.798000000000000043e+00
4.708300000000000374e+00,2.177000000000000046e+00
5.605999999999999872e+00,2.888999999999999790e+00
5.812700000000000422e+00,2.883000000000000007e+00
5.783299999999999663e+00,3.395999999999999908e+00
3.698999999999999844e+00,2.375000000000000000e+00
3.729999999999999982e+00,2.277000000000000135e+00
4.630399999999999849e+00,2.632000000000000117e+00
3.110300000000000065e+00,2.818999999999999950e+00
3.629199999999999982e+00,2.645999999999999908e+00
7.046899999999999942e+00,3.654999999999999805e+00
5.253400000000000070e+00,2.908999999999999808e+00
3.640099999999999891e+00,2.674999999999999822e+00
3.918699999999999850e+00,3.149000000000000021e+00
3.007899999999999796e+00,2.773000000000000131e+00
3.145799999999999930e+00,2.705000000000000071e+00
3.763199999999999878e+00,3.069999999999999840e+00
3.565199999999999925e+00,3.294999999999999929e+00
6.623000000000000220e+00,3.325000000000000178e+00
3.718799999999999883e+00,2.930000000000000160e+00
3.272699999999999942e+00,2.625000000000000000e+00
3.395799999999999930e+00,2.674999999999999822e+00
4.308099999999999596e+00,2.273000000000000131e+00
3.750000000000000000e+00,2.125000000000000000e+00
4.096199999999999619e+00,2.141000000000000014e+00
1.717100000000000071e+00,1.812999999999999945e+00
4.020800000000000374e+00,2.625000000000000000e+00
4.637100000000000222e+00,2.342999999999999972e+00
3.450499999999999901e+00,2.600000000000000089e+00
3.150900000000000034e+00,2.428999999999999826e+00
4.631199999999999761e+00,2.831999999999999851e+00
7.544299999999999784e+00,2.830000000000000071e+00
3.228699999999999903e+00,2.649000000000000021e+00
5.438600000000000101e+00,2.803999999999999826e+00
6.643699999999999939e+00,2.960999999999999854e+00
5.038499999999999979e+00,2.773000000000000131e+00
3.392199999999999882e+00,2.690999999999999837e+00
5.725100000000000300e+00,2.725999999999999979e+00
5.781200000000000117e+00,2.750000000000000000e+00
5.405100000000000016e+00,2.734999999999999876e+00
6.463099999999999845e+00,3.440999999999999837e+00
4.040300000000000225e+00,3.033999999999999808e+00
4.854199999999999626e+00,2.750000000000000000e+00
5.000000000000000000e+00,2.830000000000000071e+00
5.329399999999999693e+00,3.003000000000000114e+00
3.337000000000000188e+00,2.653000000000000025e+00
5.965799999999999770e+00,2.779999999999999805e+00
5.252799999999999692e+00,2.693999999999999950e+00
5.356099999999999639e+00,2.988999999999999879e+00
4.017400000000000304e+00,2.738999999999999879e+00
5.253300000000000303e+00,2.690999999999999837e+00
5.515100000000000335e+00,2.867999999999999883e+00
4.682699999999999640e+00,2.551000000000000156e+00
1.854200000000000070e+00,3.333000000000000185e+00
5.086299999999999599e+00,3.319999999999999840e+00
6.023500000000000298e+00,4.134999999999999787e+00
6.095699999999999896e+00,4.054000000000000270e+00
5.468300000000000161e+00,4.309000000000000163e+00
6.164799999999999613e+00,3.718999999999999861e+00
5.512699999999999712e+00,2.681999999999999940e+00
4.690000000000000391e+00,2.525999999999999801e+00
4.533299999999999663e+00,2.342000000000000082e+00
4.791699999999999626e+00,2.431999999999999940e+00
6.035800000000000054e+00,2.600999999999999979e+00
4.674999999999999822e+00,2.452999999999999847e+00
4.711800000000000210e+00,2.745999999999999996e+00
4.727899999999999991e+00,2.720000000000000195e+00
6.366299999999999848e+00,2.794000000000000039e+00
5.594400000000000261e+00,2.904999999999999805e+00
7.352199999999999847e+00,3.637999999999999901e+00
6.073800000000000310e+00,3.358999999999999986e+00
5.391099999999999781e+00,2.811999999999999833e+00
6.071200000000000152e+00,2.717999999999999972e+00
7.384299999999999642e+00,4.049999999999999822e+00
9.383399999999999963e+00,5.000009999999999621e+00
7.840700000000000003e+00,4.764000000000000234e+00
4.606499999999999595e+00,4.458999999999999631e+00
5.232099999999999973e+00,5.000009999999999621e+00
8.492000000000000881e+00,5.000009999999999621e+00
1.001870000000000083e+01,5.000009999999999621e+00
4.406299999999999883e+00,4.360999999999999766e+00
3.117599999999999927e+00,3.963000000000000078e+00
9.070399999999999352e+00,5.000009999999999621e+00
4.515600000000000058e+00,3.392999999999999794e+00
6.131000000000000227e+00,3.677999999999999936e+00
4.665399999999999991e+00,3.407000000000000028e+00
7.597999999999999865e+00,3.478000000000000203e+00
8.206899999999999196e+00,4.424999999999999822e+00
1.500000000000000000e+01,5.000009999999999621e+00
1.075820000000000043e+01,5.000009999999999621e+00
7.913499999999999979e+00,4.964000000000000412e+00
1.124629999999999974e+01,5.000009999999999621e+00
8.542500000000000426e+00,5.000009999999999621e+00
5.787600000000000300e+00,4.158000000000000362e+00
8.817800000000000082e+00,5.000009999999999621e+00
1.026660000000000039e+01,5.000009999999999621e+00
8.033099999999999241e+00,5.000009999999999621e+00
1.023109999999999964e+01,5.000009999999999621e+00
7.923399999999999999e+00,5.000009999999999621e+00
7.610699999999999577e+00,5.000009999999999621e+00
7.871100000000000207e+00,5.000009999999999621e+00
1.115569999999999951e+01,5.000009999999999621e+00
1.068340000000000067e+01,5.000009999999999621e+00
1.036529999999999951e+01,5.000009999999999621e+00
8.793900000000000716e+00,5.000009999999999621e+00
1.039789999999999992e+01,5.000009999999999621e+00
7.500000000000000000e+00,5.000009999999999621e+00
9.156900000000000261e+00,5.000009999999999621e+00
5.729499999999999815e+00,3.460999999999999854e+00
8.360500000000000043e+00,5.000009999999999621e+00
5.410300000000000331e+00,3.358999999999999986e+00
7.827899999999999636e+00,5.000009999999999621e+00
9.893700000000000827e+00,5.000009999999999621e+00
9.346399999999999153e+00,5.000009999999999621e+00
1.067500000000000071e+01,5.000009999999999621e+00
1.057929999999999993e+01,5.000009999999999621e+00
1.221449999999999925e+01,5.000009999999999621e+00
1.079579999999999984e+01,5.000009999999999621e+00
7.862700000000000244e+00,5.000009999999999621e+00
8.247999999999999332e+00,4.988000000000000433e+00
6.218200000000000394e+00,3.807999999999999829e+00
8.072699999999999321e+00,4.554999999999999716e+00
9.229799999999999116e+00,5.000009999999999621e+00
1.073259999999999970e+01,5.000009999999999621e+00
8.015800000000000480e+00,4.200000000000000178e+00
7.010200000000000209e+00,5.000009999999999621e+00
7.298600000000000421e+00,5.000009999999999621e+00
7.081299999999999706e+00,4.852999999999999758e+00
7.852800000000000225e+00,3.689000000000000057e+00
4.883600000000000385e+00,3.962000000000000188e+00
5.008099999999999774e+00,2.883000000000000007e+00
5.316699999999999982e+00,4.163000000000000256e+00
7.764300000000000423e+00,4.746999999999999886e+00
6.313100000000000378e+00,4.363999999999999879e+00
4.572099999999999831e+00,3.512000000000000011e+00
5.752799999999999692e+00,4.314000000000000057e+00
6.204500000000000348e+00,3.938000000000000167e+00
5.153999999999999915e+00,3.551000000000000156e+00
6.075000000000000178e+00,4.169999999999999929e+00
6.923799999999999955e+00,3.459000000000000075e+00
5.350799999999999557e+00,4.091000000000000192e+00
6.681799999999999962e+00,4.113000000000000433e+00
8.083700000000000330e+00,3.806000000000000050e+00
6.370199999999999640e+00,3.319999999999999840e+00
7.838300000000000267e+00,3.726999999999999869e+00
7.217999999999999972e+00,4.006999999999999673e+00
3.375000000000000000e+00,2.757000000000000117e+00
5.852100000000000080e+00,3.262999999999999901e+00
5.484200000000000408e+00,3.353000000000000203e+00
6.083000000000000185e+00,3.414000000000000146e+00
5.971400000000000041e+00,3.325000000000000178e+00
6.712299999999999933e+00,3.545999999999999819e+00
6.358999999999999986e+00,3.419000000000000039e+00
6.392299999999999649e+00,3.483000000000000096e+00
6.319700000000000095e+00,3.400999999999999801e+00
5.651099999999999568e+00,4.048000000000000043e+00
4.740199999999999747e+00,2.444999999999999840e+00
6.676599999999999646e+00,3.326999999999999957e+00
4.661299999999999777e+00,2.839999999999999858e+00
4.723499999999999588e+00,2.422000000000000153e+00
7.369299999999999962e+00,3.736000000000000210e+00
7.486299999999999955e+00,4.123000000000000220e+00
5.160199999999999676e+00,2.311999999999999833e+00
6.448000000000000398e+00,3.605999999999999872e+00
5.693200000000000038e+00,3.387000000000000011e+00
8.107799999999999230e+00,3.657000000000000028e+00
4.147300000000000431e+00,3.544000000000000039e+00
6.247499999999999609e+00,3.500000000000000000e+00
5.788100000000000023e+00,3.447000000000000064e+00
6.057699999999999640e+00,4.517999999999999794e+00
5.538800000000000168e+00,3.520999999999999908e+00
5.078500000000000014e+00,2.895000000000000018e+00
5.167399999999999771e+00,3.330000000000000071e+00
5.915799999999999947e+00,3.431000000000000050e+00
5.210799999999999876e+00,3.515000000000000124e+00
6.305200000000000138e+00,3.442000000000000171e+00
7.375300000000000189e+00,3.880999999999999783e+00
7.786500000000000199e+00,4.238999999999999879e+00
6.608699999999999797e+00,4.165000000000000036e+00
6.757799999999999585e+00,4.514000000000000234e+00
7.472900000000000098e+00,4.315999999999999837e+00
7.537200000000000344e+00,4.325999999999999623e+00
7.277899999999999814e+00,2.928999999999999826e+00
5.677999999999999936e+00,3.701000000000000068e+00
7.779899999999999594e+00,4.472999999999999865e+00
4.012900000000000134e+00,3.423999999999999932e+00
3.160000000000000142e+00,2.250000000000000000e+00
3.699100000000000055e+00,2.714999999999999858e+00
5.653299999999999770e+00,2.914000000000000146e+00
4.136899999999999800e+00,3.169000000000000039e+00
3.984799999999999898e+00,4.097000000000000419e+00
8.059900000000000730e+00,3.818000000000000060e+00
6.077700000000000102e+00,3.274999999999999911e+00
4.908699999999999619e+00,3.226999999999999869e+00
5.231900000000000439e+00,4.301000000000000156e+00
6.491299999999999848e+00,4.118999999999999773e+00
